age,brand,model,price_usd,sentiment,country,language,verified_purchase,review_length,word_count,source
20,Xiaomi,Poco X6,596.93,Negative,Canada,English,False,45,7,eBay
19,Samsung,Galaxy Note 20,1204.16,Neutral,Brazil,Portuguese,True,68,11,eBay
19,OnePlus,OnePlus 12,892.73,Neutral,USA,English,True,60,9,eBay
19,OnePlus,OnePlus Nord 3,523.48,Negative,UK,English,True,45,7,Amazon
18,Motorola,Razr 40,714.6,Positive,Australia,English,True,58,10,Flipkart
50,Motorola,Edge 50,445.85,Negative,USA,English,True,54,9,AliExpress
18,Google,Pixel 7a,714.15,Positive,India,Hindi,True,65,10,Flipkart
34,Apple,iPhone 13,1172.56,Neutral,Canada,English,True,62,10,eBay
18,Motorola,Moto G Power,280.03,Positive,Brazil,Portuguese,True,55,10,Flipkart
39,Google,Pixel 8,1084.91,Positive,Germany,German,False,68,13,AliExpress
18,Samsung,Galaxy Note 20,726.83,Positive,USA,English,True,80,14,Amazon
18,Motorola,Edge 50,512.51,Positive,Canada,English,True,66,11,BestBuy
32,Motorola,Razr 40,502.88,Positive,UAE,English,True,81,14,Amazon
37,Motorola,Razr 40,744.0,Positive,USA,English,True,62,11,eBay
41,Xiaomi,Mi 13 Pro,634.06,Positive,Brazil,Portuguese,True,69,13,AliExpress
46,Samsung,Galaxy Note 20,922.74,Positive,UK,English,True,65,11,AliExpress
18,Realme,Realme 12 Pro,546.98,Positive,India,Hindi,False,51,9,Amazon
18,Realme,Realme Narzo 70,545.75,Positive,UAE,English,True,55,10,eBay
26,Realme,Realme Narzo 70,588.72,Positive,India,Hindi,False,54,8,Amazon
26,Realme,Realme 12 Pro,480.7,Neutral,UK,English,True,71,14,BestBuy
30,OnePlus,OnePlus 11R,658.17,Neutral,Brazil,Portuguese,False,66,9,Amazon
18,Samsung,Galaxy S24,1100.43,Negative,Australia,English,True,59,9,eBay
45,Realme,Realme 12 Pro,596.63,Neutral,Canada,English,True,64,11,Flipkart
34,Samsung,Galaxy Note 20,1102.29,Positive,Germany,German,True,60,10,AliExpress
27,OnePlus,OnePlus 11R,527.53,Negative,Germany,German,False,56,11,Amazon
18,Realme,Realme 12 Pro,556.15,Positive,USA,English,True,56,9,eBay
19,OnePlus,OnePlus 12,636.39,Neutral,Brazil,Portuguese,False,75,14,eBay
18,Xiaomi,Redmi Note 13,249.94,Neutral,USA,English,True,65,11,eBay
44,OnePlus,OnePlus 11R,661.96,Positive,Brazil,Portuguese,False,65,10,AliExpress
42,Google,Pixel 8,933.51,Positive,UAE,English,True,70,13,AliExpress
29,Apple,iPhone 14,1239.1,Neutral,Brazil,Portuguese,False,64,8,Amazon
25,Motorola,Edge 50,362.92,Positive,Germany,German,True,51,9,AliExpress
22,Apple,iPhone 13,778.19,Positive,UK,English,False,51,9,Amazon
18,Xiaomi,Mi 13 Pro,449.13,Positive,UK,English,False,65,10,AliExpress
38,Realme,Realme 12 Pro,431.12,Positive,USA,English,True,63,11,eBay
36,Xiaomi,Mi 13 Pro,458.0,Negative,Canada,English,False,51,6,eBay
34,Google,Pixel 6,874.17,Positive,UAE,English,False,71,12,eBay
30,Samsung,Galaxy A55,871.42,Positive,UK,English,True,70,13,AliExpress
36,Apple,iPhone 13,1135.6,Neutral,India,Hindi,True,61,12,Flipkart
40,OnePlus,OnePlus Nord 3,865.87,Positive,Brazil,Portuguese,False,65,11,Amazon
18,Samsung,Galaxy Z Flip,880.52,Neutral,Germany,German,True,68,14,eBay
51,Apple,iPhone 15 Pro,878.15,Positive,India,Hindi,False,71,13,Amazon
39,Google,Pixel 7a,853.62,Positive,India,Hindi,True,59,8,Amazon
29,Samsung,Galaxy S24,921.66,Neutral,UK,English,True,66,13,BestBuy
19,Apple,iPhone SE,1257.09,Negative,Brazil,Portuguese,True,60,9,AliExpress
37,Google,Pixel 8,961.38,Negative,Germany,German,True,61,8,Flipkart
31,Xiaomi,Poco X6,426.46,Negative,India,Hindi,True,62,9,Amazon
18,Apple,iPhone 14,1369.57,Positive,USA,English,True,81,14,eBay
25,Xiaomi,Poco X6,360.72,Negative,Canada,English,True,61,11,eBay
27,Apple,iPhone 15 Pro,1176.63,Positive,UAE,English,True,47,9,eBay
38,Xiaomi,Mi 13 Pro,629.57,Positive,Brazil,Portuguese,True,65,11,AliExpress
21,OnePlus,OnePlus 11R,545.82,Positive,Brazil,Portuguese,True,56,10,eBay
27,OnePlus,OnePlus 11R,510.0,Positive,India,Hindi,True,71,13,BestBuy
38,Google,Pixel 6,616.74,Positive,Brazil,Portuguese,True,65,12,Amazon
27,Apple,iPhone 14,1009.1,Positive,Australia,English,True,47,9,AliExpress
38,OnePlus,OnePlus 12,578.49,Neutral,Brazil,Portuguese,True,68,14,eBay
19,Realme,Realme 12 Pro,381.97,Positive,Canada,English,True,58,9,eBay
30,Realme,Realme Narzo 70,357.05,Positive,USA,English,True,66,11,AliExpress
26,Apple,iPhone 14,780.17,Neutral,Australia,English,True,61,12,Flipkart
24,Google,Pixel 6,1042.12,Positive,India,Hindi,True,78,14,eBay
18,Motorola,Moto G Power,475.13,Positive,India,Hindi,True,56,10,eBay
29,Google,Pixel 7a,676.07,Positive,India,Hindi,True,59,8,AliExpress
29,Samsung,Galaxy Z Flip,943.75,Positive,Brazil,Portuguese,True,63,11,BestBuy
33,Apple,iPhone 15 Pro,987.57,Neutral,Canada,English,True,67,12,AliExpress
30,OnePlus,OnePlus 12,645.3,Neutral,Australia,English,True,73,12,eBay
32,Samsung,Galaxy S24,1141.96,Positive,USA,English,True,71,13,AliExpress
30,Xiaomi,Poco X6,641.7,Positive,Australia,English,True,71,12,BestBuy
32,Samsung,Galaxy A55,436.1,Positive,India,Hindi,True,78,14,BestBuy
18,Apple,iPhone 14,1018.24,Neutral,USA,English,True,62,10,AliExpress
18,Samsung,Galaxy Z Flip,1184.03,Negative,Brazil,Portuguese,True,60,9,eBay
39,Samsung,Galaxy Z Flip,1390.33,Neutral,Brazil,Portuguese,True,56,11,AliExpress
44,Apple,iPhone 15 Pro,1256.0,Neutral,Brazil,Portuguese,False,65,10,AliExpress
40,Google,Pixel 8,994.84,Positive,USA,English,True,58,9,BestBuy
20,OnePlus,OnePlus 12,567.58,Positive,USA,English,True,65,11,BestBuy
27,Motorola,Razr 40,502.64,Negative,Australia,English,True,54,12,BestBuy
18,Motorola,Moto G Power,258.91,Positive,Canada,English,True,62,11,eBay
26,Samsung,Galaxy A55,1301.36,Positive,Canada,English,True,66,11,AliExpress
41,OnePlus,OnePlus 12,631.91,Neutral,USA,English,True,65,11,eBay
23,Xiaomi,Mi 13 Pro,468.93,Positive,UAE,English,True,54,8,Flipkart
22,Samsung,Galaxy Note 20,1282.45,Neutral,UK,English,True,66,9,BestBuy
27,Samsung,Galaxy S24,1078.48,Positive,USA,English,True,72,12,Amazon
37,Realme,Realme 12 Pro,436.42,Negative,USA,English,False,67,10,Amazon
40,Motorola,Edge 50,501.55,Neutral,Brazil,Portuguese,True,72,10,AliExpress
48,Motorola,Moto G Power,481.92,Positive,UK,English,True,71,12,AliExpress
18,OnePlus,OnePlus 12,721.52,Positive,USA,English,True,58,10,Flipkart
32,Motorola,Moto G Power,713.83,Negative,Brazil,Portuguese,False,55,6,Flipkart
27,Motorola,Moto G Power,244.02,Neutral,Germany,German,True,69,10,Amazon
18,Google,Pixel 6,824.93,Neutral,Canada,English,True,75,14,eBay
24,Xiaomi,Poco X6,261.01,Positive,Brazil,Portuguese,True,47,9,BestBuy
18,OnePlus,OnePlus 11R,525.72,Positive,UK,English,True,58,9,Flipkart
39,OnePlus,OnePlus 11R,618.45,Negative,Canada,English,True,54,8,BestBuy
21,Realme,Realme Narzo 70,574.72,Neutral,UAE,English,True,68,11,eBay
33,Motorola,Razr 40,254.72,Positive,UK,English,False,55,11,AliExpress
18,Motorola,Razr 40,530.83,Positive,Germany,German,True,56,10,BestBuy
24,Xiaomi,Poco X6,379.56,Neutral,UAE,English,True,75,14,eBay
29,OnePlus,OnePlus 12,982.22,Positive,UAE,English,False,66,11,AliExpress
19,Xiaomi,Mi 13 Pro,372.62,Neutral,India,Hindi,True,62,10,Flipkart
27,Google,Pixel 8,1014.4,Positive,UK,English,True,74,12,Flipkart
21,Realme,Realme Narzo 70,381.92,Positive,UAE,English,False,62,11,AliExpress
28,OnePlus,OnePlus Nord 3,618.8,Positive,Canada,English,True,56,9,eBay
32,Apple,iPhone SE,1450.61,Negative,Brazil,Portuguese,True,56,9,eBay
25,Google,Pixel 6,910.99,Positive,UK,English,True,71,12,BestBuy
28,Google,Pixel 6,965.88,Positive,Canada,English,True,69,13,AliExpress
31,Motorola,Edge 50,404.21,Neutral,Brazil,Portuguese,True,64,8,AliExpress
22,Google,Pixel 7a,991.7,Negative,USA,English,True,56,11,AliExpress
18,Realme,Realme Narzo 70,218.66,Positive,Canada,English,True,65,12,AliExpress
29,Realme,Realme Narzo 70,333.32,Neutral,Australia,English,True,82,13,AliExpress
42,Realme,Realme Narzo 70,198.86,Negative,India,Hindi,True,55,9,eBay
30,Xiaomi,Poco X6,305.27,Negative,Australia,English,True,54,6,AliExpress
26,Realme,Realme 12 Pro,564.92,Negative,Brazil,Portuguese,True,56,9,AliExpress
39,Motorola,Razr 40,607.8,Positive,USA,English,True,69,13,Amazon
25,Samsung,Galaxy Z Flip,461.32,Positive,Canada,English,False,81,14,eBay
37,Apple,iPhone 15 Pro,1072.09,Positive,Germany,German,False,74,12,AliExpress
18,Apple,iPhone 13,1336.24,Positive,UAE,English,False,74,12,Amazon
21,Realme,Realme Narzo 70,279.47,Positive,India,Hindi,True,59,8,BestBuy
33,Motorola,Edge 50,263.53,Neutral,Australia,English,True,65,11,Flipkart
44,Motorola,Moto G Power,280.01,Positive,Brazil,Portuguese,False,74,12,eBay
28,Realme,Realme 12 Pro,477.89,Negative,USA,English,True,61,11,Amazon
18,Realme,Realme Narzo 70,525.14,Negative,UK,English,True,68,11,Flipkart
29,Xiaomi,Poco X6,300.81,Neutral,UK,English,True,63,13,eBay
35,Motorola,Moto G Power,666.42,Neutral,Germany,German,True,71,14,Amazon
27,Google,Pixel 6,800.33,Positive,Germany,German,True,65,11,Amazon
32,OnePlus,OnePlus 11R,601.29,Negative,Brazil,Portuguese,False,67,10,eBay
44,Realme,Realme Narzo 70,425.02,Positive,India,Hindi,True,69,13,Flipkart
41,Xiaomi,Poco X6,332.2,Neutral,India,Hindi,True,71,14,eBay
28,Apple,iPhone 15 Pro,1074.28,Positive,Australia,English,True,59,9,BestBuy
34,Realme,Realme Narzo 70,524.26,Negative,USA,English,True,46,7,Amazon
43,Samsung,Galaxy S24,1326.63,Positive,Canada,English,True,71,12,BestBuy
43,Google,Pixel 8,1007.17,Positive,UK,English,True,56,10,Flipkart
47,Google,Pixel 6,989.76,Positive,UK,English,False,72,12,AliExpress
38,Xiaomi,Redmi Note 13,517.88,Positive,India,Hindi,True,65,10,AliExpress
19,Motorola,Edge 50,617.29,Positive,UK,English,True,59,8,eBay
18,OnePlus,OnePlus 12,641.44,Neutral,USA,English,False,72,10,eBay
42,OnePlus,OnePlus Nord 3,483.11,Neutral,Australia,English,True,67,8,Amazon
29,OnePlus,OnePlus Nord 3,883.31,Positive,India,Hindi,True,65,12,Flipkart
47,Motorola,Razr 40,271.36,Positive,Germany,German,True,81,14,eBay
18,Apple,iPhone 14,1409.11,Negative,USA,English,True,56,7,Amazon
25,Apple,iPhone 15 Pro,1110.4,Positive,Germany,German,True,50,8,AliExpress
34,Xiaomi,Redmi Note 13,457.94,Negative,Canada,English,True,45,7,BestBuy
32,Xiaomi,Mi 13 Pro,213.15,Neutral,Canada,English,True,80,15,BestBuy
32,Xiaomi,Mi 13 Pro,513.11,Neutral,UAE,English,False,71,14,eBay
35,Xiaomi,Mi 13 Pro,485.91,Neutral,Brazil,Portuguese,True,56,11,eBay
37,Apple,iPhone 13,856.95,Negative,UK,English,True,46,10,Amazon
39,Apple,iPhone 14,1063.97,Negative,UK,English,True,62,9,Amazon
31,OnePlus,OnePlus 12,851.54,Neutral,USA,English,True,66,13,BestBuy
25,Samsung,Galaxy Note 20,954.33,Positive,India,Hindi,True,69,13,Amazon
18,Realme,Realme 12 Pro,248.87,Positive,Brazil,Portuguese,True,58,10,Amazon
31,Motorola,Edge 50,727.06,Positive,USA,English,True,65,10,eBay
24,Apple,iPhone SE,936.19,Negative,Germany,German,True,56,8,Flipkart
26,Samsung,Galaxy A55,636.05,Neutral,USA,English,True,66,9,AliExpress
26,Samsung,Galaxy A55,1347.93,Positive,Australia,English,False,66,10,eBay
60,Xiaomi,Poco X6,215.83,Positive,Canada,English,False,65,10,eBay
27,Google,Pixel 8,657.06,Positive,USA,English,False,61,10,BestBuy
36,Apple,iPhone 15 Pro,1188.47,Neutral,UAE,English,True,57,9,Amazon
20,Realme,Realme 12 Pro,465.91,Neutral,Brazil,Portuguese,True,64,11,BestBuy
20,Google,Pixel 7a,577.62,Positive,UAE,English,False,58,9,eBay
29,Google,Pixel 8,528.24,Positive,Canada,English,False,71,12,Flipkart
36,Realme,Realme Narzo 70,413.4,Neutral,UK,English,True,59,10,Flipkart
39,Apple,iPhone 15 Pro,1017.53,Positive,USA,English,False,78,14,Amazon
39,Apple,iPhone 14,733.67,Neutral,India,Hindi,True,66,9,Amazon
34,Apple,iPhone SE,1169.12,Positive,Canada,English,True,69,13,eBay
25,Apple,iPhone 13,823.51,Positive,Germany,German,True,64,12,Flipkart
48,OnePlus,OnePlus 11R,391.33,Positive,Germany,German,True,70,13,Amazon
48,Motorola,Edge 50,336.14,Positive,UK,English,True,71,12,BestBuy
42,Samsung,Galaxy Z Flip,784.06,Positive,India,Hindi,True,64,12,Flipkart
29,Samsung,Galaxy S24,481.32,Positive,Australia,English,False,63,11,eBay
28,OnePlus,OnePlus 12,972.85,Negative,UAE,English,False,56,11,eBay
29,Motorola,Moto G Power,592.46,Positive,Canada,English,True,54,8,Amazon
23,Samsung,Galaxy S24,1293.73,Positive,India,Hindi,True,69,13,AliExpress
30,Xiaomi,Redmi Note 13,343.42,Positive,Brazil,Portuguese,False,81,14,BestBuy
32,Google,Pixel 8,698.24,Neutral,Germany,German,True,61,12,AliExpress
37,Motorola,Razr 40,204.33,Positive,Brazil,Portuguese,False,68,13,Flipkart
27,Xiaomi,Poco X6,304.33,Positive,USA,English,True,71,12,Flipkart
28,OnePlus,OnePlus 11R,465.29,Positive,USA,English,True,71,12,BestBuy
39,OnePlus,OnePlus 12,976.63,Positive,Canada,English,True,74,12,Flipkart
28,Apple,iPhone 15 Pro,737.72,Positive,Brazil,Portuguese,True,60,10,eBay
18,Motorola,Edge 50,454.5,Positive,India,Hindi,True,55,11,Flipkart
18,OnePlus,OnePlus Nord 3,940.13,Neutral,Canada,English,True,66,13,eBay
18,OnePlus,OnePlus 11R,836.36,Neutral,Brazil,Portuguese,False,65,11,Flipkart
28,Realme,Realme Narzo 70,487.82,Negative,India,Hindi,True,61,11,BestBuy
23,Motorola,Edge 50,446.75,Positive,Australia,English,True,66,10,Flipkart
32,Samsung,Galaxy S24,1265.79,Positive,Brazil,Portuguese,False,81,14,Flipkart
48,OnePlus,OnePlus 12,777.82,Negative,India,Hindi,True,54,6,BestBuy
37,Motorola,Moto G Power,639.51,Negative,Canada,English,True,52,7,AliExpress
18,Realme,Realme Narzo 70,454.16,Positive,USA,English,True,58,9,Amazon
30,Realme,Realme Narzo 70,410.81,Negative,Brazil,Portuguese,False,46,7,AliExpress
39,OnePlus,OnePlus 11R,666.94,Positive,Germany,German,True,60,12,eBay
35,Xiaomi,Poco X6,577.94,Positive,Germany,German,True,65,11,BestBuy
18,Motorola,Moto G Power,654.81,Positive,Germany,German,False,64,11,Amazon
39,Xiaomi,Poco X6,559.99,Positive,Brazil,Portuguese,True,78,14,BestBuy
44,Apple,iPhone 14,1464.21,Neutral,USA,English,True,66,13,Flipkart
29,Google,Pixel 7a,905.21,Positive,Germany,German,True,80,14,BestBuy
32,OnePlus,OnePlus 11R,606.97,Positive,UAE,English,False,58,10,eBay
32,Apple,iPhone 14,758.2,Neutral,UAE,English,True,65,11,Flipkart
34,Realme,Realme 12 Pro,285.23,Positive,USA,English,True,56,10,AliExpress
26,Samsung,Galaxy Z Flip,1005.37,Positive,Canada,English,True,80,14,Amazon
22,Google,Pixel 7a,541.06,Positive,India,Hindi,True,54,8,Flipkart
41,Xiaomi,Poco X6,223.57,Neutral,USA,English,True,67,8,Amazon
31,Samsung,Galaxy Note 20,1135.81,Positive,Brazil,Portuguese,True,61,10,Amazon
40,Samsung,Galaxy Note 20,824.07,Positive,UK,English,False,63,11,Flipkart
18,OnePlus,OnePlus 12,615.21,Neutral,Brazil,Portuguese,True,65,11,Amazon
50,Realme,Realme 12 Pro,322.51,Positive,Australia,English,False,65,12,eBay
43,Samsung,Galaxy Note 20,859.62,Positive,Canada,English,True,58,9,Flipkart
20,OnePlus,OnePlus Nord 3,558.45,Positive,Germany,German,True,54,8,Flipkart
28,Realme,Realme 12 Pro,259.31,Positive,Canada,English,True,62,11,BestBuy
25,Apple,iPhone SE,1411.74,Positive,UK,English,True,55,10,AliExpress
18,Xiaomi,Poco X6,541.73,Positive,Germany,German,True,70,13,AliExpress
18,Samsung,Galaxy S24,657.73,Negative,Canada,English,True,56,9,BestBuy
35,Motorola,Moto G Power,317.4,Neutral,UK,English,True,60,9,Amazon
43,Apple,iPhone 13,1434.26,Positive,Australia,English,True,65,10,AliExpress
30,OnePlus,OnePlus 12,356.68,Neutral,Canada,English,True,68,11,Flipkart
30,Samsung,Galaxy S24,1085.75,Positive,Canada,English,True,60,10,Amazon
34,Motorola,Razr 40,651.65,Neutral,Brazil,Portuguese,False,63,10,AliExpress
18,Realme,Realme Narzo 70,211.38,Positive,India,Hindi,True,80,14,BestBuy
24,OnePlus,OnePlus Nord 3,351.62,Neutral,Australia,English,True,57,9,Amazon
47,Realme,Realme Narzo 70,593.16,Positive,UK,English,True,51,9,Flipkart
28,Apple,iPhone 13,1003.64,Positive,USA,English,True,56,9,Flipkart
41,Realme,Realme 12 Pro,304.98,Positive,Brazil,Portuguese,True,61,10,Amazon
18,Google,Pixel 6,1093.16,Positive,Germany,German,True,80,14,Amazon
27,Xiaomi,Poco X6,376.63,Negative,UK,English,True,54,6,Amazon
48,Google,Pixel 6,885.54,Positive,Germany,German,True,55,10,Amazon
30,Google,Pixel 7a,508.53,Positive,Canada,English,True,80,14,BestBuy
37,Motorola,Razr 40,374.46,Neutral,India,Hindi,True,73,12,BestBuy
33,Motorola,Razr 40,686.02,Neutral,UK,English,False,64,8,Amazon
23,OnePlus,OnePlus 11R,487.92,Neutral,Canada,English,True,82,13,BestBuy
26,Google,Pixel 6,1052.12,Positive,Australia,English,False,81,14,eBay
43,OnePlus,OnePlus Nord 3,947.26,Positive,India,Hindi,True,56,10,Flipkart
39,Xiaomi,Redmi Note 13,353.95,Positive,UAE,English,True,51,9,AliExpress
38,Realme,Realme 12 Pro,214.35,Negative,UK,English,False,54,8,Amazon
24,Samsung,Galaxy S24,624.55,Negative,UK,English,True,55,10,AliExpress
36,Google,Pixel 8,923.25,Neutral,USA,English,True,67,12,Flipkart
33,Xiaomi,Mi 13 Pro,251.19,Positive,Australia,English,True,68,13,Amazon
23,Apple,iPhone 15 Pro,1225.12,Positive,UAE,English,True,58,9,eBay
38,Google,Pixel 8,868.94,Positive,India,Hindi,False,64,11,eBay
51,Xiaomi,Mi 13 Pro,535.29,Positive,UAE,English,True,47,9,BestBuy
18,Realme,Realme 12 Pro,426.92,Negative,Australia,English,True,51,9,eBay
24,Realme,Realme 12 Pro,315.68,Positive,Germany,German,True,61,10,Flipkart
23,Apple,iPhone 13,1234.85,Negative,India,Hindi,False,51,6,Flipkart
31,Apple,iPhone SE,756.6,Positive,India,Hindi,True,54,8,Amazon
38,Apple,iPhone 14,1336.04,Neutral,India,Hindi,True,65,10,BestBuy
20,OnePlus,OnePlus 11R,510.86,Positive,India,Hindi,True,71,12,Amazon
30,OnePlus,OnePlus 12,784.68,Positive,UAE,English,True,63,11,BestBuy
31,Motorola,Razr 40,485.86,Neutral,Brazil,Portuguese,True,67,8,eBay
49,Samsung,Galaxy A55,1251.98,Neutral,UAE,English,False,82,13,eBay
38,Realme,Realme 12 Pro,409.11,Positive,Canada,English,True,70,13,AliExpress
34,Apple,iPhone 14,728.19,Neutral,USA,English,True,59,10,eBay
18,Motorola,Moto G Power,740.72,Negative,USA,English,True,60,9,Amazon
32,Google,Pixel 7a,605.26,Negative,Germany,German,True,56,11,eBay
25,Motorola,Moto G Power,571.86,Positive,UAE,English,True,55,11,BestBuy
41,Motorola,Edge 50,750.36,Positive,UK,English,True,70,13,eBay
26,Google,Pixel 8,594.1,Positive,India,Hindi,True,55,11,AliExpress
18,Apple,iPhone SE,1459.65,Positive,Germany,German,True,60,12,BestBuy
18,OnePlus,OnePlus 11R,759.87,Positive,Canada,English,True,64,11,eBay
38,OnePlus,OnePlus 11R,646.93,Neutral,Germany,German,True,82,13,eBay
38,Realme,Realme Narzo 70,255.35,Positive,USA,English,True,63,11,eBay
32,Realme,Realme Narzo 70,222.24,Neutral,USA,English,True,66,13,eBay
30,Google,Pixel 8,941.64,Positive,USA,English,False,47,9,Flipkart
20,Samsung,Galaxy Note 20,540.99,Neutral,Brazil,Portuguese,True,68,11,eBay
31,Motorola,Moto G Power,372.83,Positive,Australia,English,True,68,13,BestBuy
20,Apple,iPhone SE,937.34,Positive,UAE,English,False,74,12,AliExpress
25,Samsung,Galaxy Z Flip,1151.3,Neutral,Australia,English,True,60,9,Amazon
37,OnePlus,OnePlus 11R,722.32,Positive,USA,English,True,68,13,BestBuy
38,Google,Pixel 6,550.16,Positive,USA,English,True,62,11,eBay
30,Motorola,Razr 40,797.2,Positive,UAE,English,True,63,11,Amazon
37,Apple,iPhone 15 Pro,843.75,Positive,India,Hindi,True,62,11,Flipkart
18,OnePlus,OnePlus 11R,650.1,Positive,Canada,English,True,56,10,BestBuy
18,Samsung,Galaxy S24,560.2,Negative,India,Hindi,True,53,9,BestBuy
18,Motorola,Razr 40,384.94,Neutral,India,Hindi,True,67,8,eBay
18,OnePlus,OnePlus 11R,496.66,Positive,Canada,English,True,56,10,Flipkart
26,Samsung,Galaxy Note 20,1153.15,Positive,USA,English,True,60,10,AliExpress
48,Xiaomi,Poco X6,319.16,Negative,Australia,English,True,56,11,eBay
27,Motorola,Moto G Power,746.98,Negative,Brazil,Portuguese,False,50,6,BestBuy
22,Google,Pixel 8,613.2,Positive,UAE,English,True,54,8,Amazon
18,Google,Pixel 8,749.95,Positive,USA,English,True,65,10,eBay
42,Samsung,Galaxy Z Flip,1310.42,Negative,Brazil,Portuguese,True,57,9,Flipkart
31,Samsung,Galaxy A55,1270.89,Positive,Brazil,Portuguese,True,51,9,AliExpress
18,Realme,Realme Narzo 70,585.48,Positive,UAE,English,True,55,10,Amazon
18,Xiaomi,Poco X6,489.81,Positive,UK,English,False,57,10,AliExpress
26,Apple,iPhone SE,826.02,Neutral,India,Hindi,True,69,10,Amazon
26,Xiaomi,Mi 13 Pro,525.08,Neutral,India,Hindi,False,75,14,AliExpress
24,OnePlus,OnePlus 12,853.34,Positive,UK,English,True,47,9,BestBuy
26,Motorola,Edge 50,245.42,Negative,Germany,German,True,57,9,eBay
43,Samsung,Galaxy A55,483.04,Positive,Canada,English,True,77,14,eBay
27,Google,Pixel 7a,890.66,Positive,Australia,English,True,71,12,Amazon
35,Realme,Realme Narzo 70,327.17,Positive,UAE,English,True,64,11,BestBuy
30,Motorola,Moto G Power,405.29,Positive,Canada,English,True,60,10,Amazon
34,Google,Pixel 8,600.23,Positive,USA,English,True,71,12,eBay
23,OnePlus,OnePlus 11R,712.68,Neutral,Brazil,Portuguese,False,67,8,eBay
31,Apple,iPhone 14,1020.75,Positive,UAE,English,True,71,13,eBay
34,Samsung,Galaxy S24,1139.84,Positive,India,Hindi,False,58,10,AliExpress
32,Realme,Realme Narzo 70,366.01,Positive,UAE,English,True,64,12,Flipkart
36,Samsung,Galaxy A55,653.35,Positive,Canada,English,True,57,10,Flipkart
29,OnePlus,OnePlus 11R,470.12,Neutral,UK,English,True,57,9,AliExpress
26,Apple,iPhone 14,976.78,Neutral,Germany,German,True,82,13,eBay
31,Motorola,Razr 40,756.86,Positive,Canada,English,True,64,11,eBay
26,Realme,Realme Narzo 70,459.78,Negative,UK,English,True,46,7,Flipkart
32,Google,Pixel 6,1095.0,Positive,Australia,English,True,50,8,BestBuy
18,Apple,iPhone 15 Pro,893.21,Negative,Australia,English,True,54,8,Amazon
18,OnePlus,OnePlus 11R,851.69,Positive,UAE,English,True,77,14,BestBuy
34,Google,Pixel 7a,557.82,Neutral,India,Hindi,True,57,9,eBay
44,Motorola,Razr 40,390.21,Positive,Brazil,Portuguese,False,59,8,BestBuy
